MGID,GHID,MXSineMax,MYSineMax,MXAcelMax,MYAcelMax,MZAcelMax,MXSineAvg,MYSineAvg,MXAcelAvg,MYAcelAvg,MZAcelAvg,MXSineMin,MYSineMin,MXAcelMin,MYAcelMin,MZAcelMin,MTime
8679,8,0.026195,2.94E-02,-2.96E-03,5.41E-02,7.41E-04,1.73E-02,1.82E-02,-0.004424,5.23E-02,-1.14E-03,7.32E-03,0.007391,-5.93E-03,5.07E-02,-2.96E-03,41:25.5
8680,7,0.026452,2.89E-02,-2.07E-02,-7.41E-03,-4.07E-03,0.020041,0.020995,-2.22E-02,-9.21E-03,-5.58E-03,0.013172,0.012073,-2.37E-02,-1.07E-02,-7.41E-03,50:38.2
8681,6,1.62E-02,0.03347,-0.026667,-1.85E-02,-6.30E-03,8.34E-03,0.022091,-2.80E-02,-2.03E-02,-8.30E-03,-1.10E-03,0.013008,-0.029259,-0.021852,-1.04E-02,51:10.6
8682,5,1.66E-02,1.70E-02,9.63E-03,-1.33E-02,3.70E-04,7.74E-03,9.48E-03,8.46E-03,-1.51E-02,-1.61E-03,8.70E-04,0.001681,7.41E-03,-0.017037,-0.003333,51:10.9
8683,8,2.71E-02,2.77E-02,-2.96E-03,5.37E-02,0.001111,1.69E-02,1.77E-02,-4.42E-03,5.23E-02,-0.001134,8.40E-03,7.12E-03,-5.56E-03,5.04E-02,-2.96E-03,51:54.0
8684,7,2.76E-02,2.89E-02,-2.07E-02,-7.41E-03,-3.70E-03,2.04E-02,1.96E-02,-2.22E-02,-9.21E-03,-5.62E-03,1.41E-02,0.011724,-2.37E-02,-1.11E-02,-7.04E-03,01:08.1
8685,6,1.65E-02,3.45E-02,-0.026667,-1.85E-02,-6.67E-03,7.55E-03,0.022584,-2.80E-02,-2.03E-02,-8.28E-03,1.97E-04,1.34E-02,-0.029259,-2.22E-02,-1.07E-02,01:41.3
8686,5,0.015382,2.02E-02,9.63E-03,-1.33E-02,3.70E-04,9.26E-03,1.02E-02,0.008463,-0.015105,-0.001606,8.59E-04,1.82E-04,7.04E-03,-0.017037,-3.70E-03,01:41.6
8687,8,2.41E-02,0.030143,-2.96E-03,5.37E-02,7.41E-04,1.59E-02,1.77E-02,-4.42E-03,5.23E-02,-0.001129,5.16E-03,8.74E-03,-5.56E-03,5.04E-02,-2.59E-03,02:22.6
8688,7,2.62E-02,2.72E-02,-2.07E-02,-7.41E-03,-3.70E-03,1.95E-02,1.91E-02,-0.022168,-9.24E-03,-0.005587,1.20E-02,1.15E-02,-0.023333,-1.11E-02,-7.04E-03,11:38.1
8689,6,0.018432,3.53E-02,-0.026667,-1.85E-02,-6.67E-03,7.70E-03,2.31E-02,-0.027982,-0.020291,-8.29E-03,-0.002728,1.16E-02,-0.029259,-2.22E-02,-0.01,12:11.9
8690,5,1.89E-02,1.93E-02,0.01,-1.33E-02,0,9.42E-03,0.011523,8.46E-03,-1.51E-02,-0.001629,2.37E-03,2.59E-03,7.04E-03,-0.017037,-3.70E-03,12:12.4
8691,8,2.95E-02,2.66E-02,-2.96E-03,5.41E-02,0.001482,0.016805,1.70E-02,-4.42E-03,5.23E-02,-1.13E-03,6.25E-03,6.30E-03,-5.93E-03,5.07E-02,-2.96E-03,12:51.0
8692,7,2.72E-02,2.85E-02,-2.07E-02,-7.41E-03,-3.70E-03,1.97E-02,1.88E-02,-0.022164,-9.24E-03,-5.59E-03,0.01306,9.66E-03,-0.023333,-1.11E-02,-7.41E-03,22:08.0
8693,6,0.017287,3.35E-02,-0.026667,-1.85E-02,-6.67E-03,7.20E-03,2.26E-02,-2.80E-02,-2.03E-02,-8.30E-03,-3.05E-03,1.18E-02,-0.029259,-2.22E-02,-0.01,22:42.7
8694,5,0.018314,0.019445,9.63E-03,-1.33E-02,3.70E-04,9.92E-03,1.22E-02,8.47E-03,-1.51E-02,-0.001603,2.49E-03,4.29E-03,7.04E-03,-0.017037,-0.003333,22:43.1
8695,8,2.45E-02,2.74E-02,-2.96E-03,5.41E-02,7.41E-04,1.52E-02,1.72E-02,-4.42E-03,0.052266,-0.001139,4.07E-03,0.007365,-6.30E-03,5.04E-02,-2.96E-03,23:19.5
8696,7,0.027979,2.74E-02,-2.07E-02,-7.41E-03,-3.70E-03,1.99E-02,1.96E-02,-2.22E-02,-9.24E-03,-5.60E-03,1.25E-02,0.010538,-0.023333,-1.11E-02,-7.41E-03,32:38.0
8697,6,1.65E-02,3.21E-02,-0.026667,-1.85E-02,-6.30E-03,7.48E-03,0.022504,-2.80E-02,-2.03E-02,-8.30E-03,-0.002261,1.14E-02,-0.029259,-2.22E-02,-0.01,33:13.4
8698,5,1.70E-02,0.019743,9.63E-03,-1.33E-02,0,9.77E-03,0.01239,8.47E-03,-0.015084,-1.61E-03,0.001304,0.00348,7.04E-03,-0.017037,-0.003333,33:13.8
8699,8,2.28E-02,0.028554,-2.96E-03,5.41E-02,3.70E-04,0.014869,0.016863,-4.42E-03,5.23E-02,-1.15E-03,5.48E-03,7.24E-03,-5.93E-03,5.04E-02,-0.003333,33:48.1
8700,7,2.62E-02,2.72E-02,-2.11E-02,-7.04E-03,-3.70E-03,0.020319,0.018088,-2.22E-02,-9.25E-03,-5.59E-03,0.013899,9.44E-03,-0.023333,-1.11E-02,-7.41E-03,43:08.0
8701,6,1.63E-02,0.034629,-0.026296,-1.85E-02,-6.30E-03,7.59E-03,0.023993,-2.80E-02,-0.020291,-8.30E-03,-8.01E-04,0.014539,-0.029259,-2.22E-02,-0.01,43:43.9
8702,5,0.017013,0.020662,9.63E-03,-1.33E-02,3.70E-04,0.010126,1.20E-02,8.47E-03,-1.51E-02,-0.001598,1.20E-03,4.21E-03,7.41E-03,-1.67E-02,-0.003333,43:44.6
8703,8,2.78E-02,3.02E-02,-2.96E-03,5.41E-02,7.41E-04,1.55E-02,1.75E-02,-4.42E-03,0.05228,-0.001152,3.02E-03,3.05E-03,-5.93E-03,5.04E-02,-2.96E-03,44:16.6
8704,7,2.58E-02,2.50E-02,-2.07E-02,-7.41E-03,-3.70E-03,0.019358,1.90E-02,-2.22E-02,-9.24E-03,-5.59E-03,1.13E-02,1.12E-02,-2.37E-02,-1.11E-02,-7.41E-03,53:37.9
8705,6,1.61E-02,3.52E-02,-0.026667,-1.81E-02,-6.67E-03,7.27E-03,2.45E-02,-2.80E-02,-2.03E-02,-8.30E-03,-0.001699,0.01282,-0.029259,-2.22E-02,-1.04E-02,54:14.6
8706,5,1.89E-02,0.020534,9.63E-03,-1.33E-02,3.70E-04,0.010831,0.012867,8.47E-03,-1.51E-02,-0.001585,3.33E-03,5.33E-03,7.41E-03,-1.74E-02,-0.003333,54:15.4
8707,8,0.022477,2.99E-02,-2.96E-03,5.41E-02,3.70E-04,0.014798,0.017589,-4.42E-03,5.23E-02,-1.15E-03,5.23E-03,3.41E-03,-5.93E-03,5.07E-02,-0.003333,54:45.0
8708,7,2.71E-02,0.028825,-2.07E-02,-7.78E-03,-3.70E-03,0.020333,1.95E-02,-0.022154,-9.24E-03,-5.58E-03,1.30E-02,0.011223,-2.37E-02,-1.11E-02,-7.04E-03,04:07.9
8709,6,0.016045,3.57E-02,-0.026667,-1.85E-02,-6.67E-03,7.50E-03,2.44E-02,-2.80E-02,-0.020308,-8.30E-03,-1.56E-03,0.012255,-0.029259,-0.021852,-0.01,04:45.5
8710,5,1.77E-02,0.020898,9.63E-03,-1.33E-02,3.70E-04,0.010865,0.013365,8.47E-03,-0.015094,-1.59E-03,0.002444,0.004169,7.04E-03,-1.67E-02,-0.003333,04:46.1
8711,8,0.023663,0.026976,-2.96E-03,5.41E-02,7.41E-04,0.015243,1.59E-02,-4.41E-03,5.23E-02,-0.001157,5.65E-03,6.18E-03,-5.93E-03,5.04E-02,-2.96E-03,05:13.6
8712,7,2.58E-02,2.63E-02,-2.07E-02,-7.78E-03,-3.70E-03,1.94E-02,0.018067,-0.022168,-9.24E-03,-5.56E-03,0.013089,8.48E-03,-2.37E-02,-1.11E-02,-7.41E-03,14:37.6
8713,6,0.017044,0.03653,-0.026296,-1.85E-02,-6.67E-03,7.68E-03,0.023975,-2.80E-02,-2.03E-02,-8.30E-03,-2.52E-03,0.012111,-0.029259,-0.021852,-1.04E-02,15:16.2
8714,5,1.82E-02,1.96E-02,9.63E-03,-1.30E-02,0,9.89E-03,1.27E-02,8.47E-03,-1.51E-02,-1.59E-03,0.003552,3.49E-03,7.41E-03,-1.67E-02,-0.003333,15:16.8
8715,8,2.56E-02,2.83E-02,-0.003333,5.41E-02,7.41E-04,1.57E-02,1.62E-02,-0.004424,0.052287,-0.001147,6.47E-03,0.007659,-5.93E-03,5.07E-02,-2.96E-03,15:42.1
8716,7,2.62E-02,2.64E-02,-2.07E-02,-7.41E-03,-3.70E-03,0.019125,0.017876,-2.22E-02,-9.24E-03,-5.57E-03,1.20E-02,9.82E-03,-2.37E-02,-1.11E-02,-7.41E-03,25:07.7
8717,6,0.01575,3.76E-02,-0.026667,-1.85E-02,-6.67E-03,6.83E-03,2.36E-02,-0.027975,-2.03E-02,-8.31E-03,-1.51E-03,1.30E-02,-0.029259,-0.021852,-1.04E-02,25:46.8
8718,5,0.016562,0.020024,0.01,-1.33E-02,0,8.51E-03,0.011035,8.46E-03,-0.015094,-1.60E-03,8.98E-04,2.13E-03,7.04E-03,-0.017037,-0.003333,25:47.7
8719,8,2.55E-02,2.63E-02,-0.003333,5.41E-02,7.41E-04,0.015509,0.017162,-4.42E-03,5.23E-02,-0.001132,4.60E-03,4.68E-03,-5.93E-03,5.04E-02,-2.96E-03,26:10.6
8720,7,2.68E-02,2.73E-02,-2.07E-02,-7.41E-03,-4.07E-03,0.019087,0.01822,-2.22E-02,-9.24E-03,-5.58E-03,0.011943,1.08E-02,-2.37E-02,-1.11E-02,-7.41E-03,35:37.4
8721,6,1.50E-02,3.43E-02,-0.026667,-1.85E-02,-6.67E-03,7.79E-03,2.33E-02,-0.027965,-2.03E-02,-8.30E-03,-2.01E-03,0.01315,-0.029259,-2.22E-02,-0.01,36:17.3
8722,5,0.015228,2.08E-02,9.63E-03,-1.30E-02,7.41E-04,8.59E-03,0.012406,0.008463,-1.51E-02,-0.001591,1.29E-03,0.003555,7.04E-03,-1.67E-02,-3.70E-03,36:18.4
8723,8,2.49E-02,0.026574,-2.96E-03,5.41E-02,7.41E-04,0.015934,0.015412,-4.42E-03,5.23E-02,-1.15E-03,5.05E-03,2.84E-03,-5.93E-03,5.04E-02,-2.96E-03,36:39.1
8724,7,0.025748,0.026834,-2.07E-02,-7.41E-03,-4.07E-03,0.019406,1.89E-02,-2.22E-02,-9.25E-03,-5.57E-03,0.014012,1.03E-02,-0.023333,-1.07E-02,-7.41E-03,46:07.2
8725,6,0.017405,3.50E-02,-0.026667,-1.85E-02,-6.67E-03,7.97E-03,2.47E-02,-2.80E-02,-0.020288,-8.30E-03,-2.95E-03,0.015075,-0.029259,-0.021852,-0.01,46:48.0
8726,5,1.52E-02,2.02E-02,9.63E-03,-1.33E-02,0,7.29E-03,0.011778,0.008463,-1.51E-02,-0.001588,7.19E-04,3.23E-03,7.04E-03,-1.67E-02,-0.003333,46:49.0
8727,8,2.53E-02,0.028582,-2.96E-03,5.41E-02,7.41E-04,0.015531,1.74E-02,-4.42E-03,0.05228,-0.001139,4.91E-03,7.26E-03,-5.93E-03,5.04E-02,-2.96E-03,47:07.6
8728,7,2.60E-02,2.44E-02,-2.07E-02,-7.41E-03,-3.70E-03,1.87E-02,1.78E-02,-0.022161,-9.24E-03,-5.59E-03,0.011823,9.45E-03,-2.37E-02,-1.11E-02,-7.04E-03,56:37.2
8729,6,0.017013,3.39E-02,-0.026667,-1.85E-02,-6.67E-03,7.96E-03,2.45E-02,-2.80E-02,-0.020288,-8.30E-03,3.20E-05,1.45E-02,-0.029259,-0.021852,-9.63E-03,57:18.7
8730,5,1.48E-02,2.10E-02,9.63E-03,-1.33E-02,0,7.35E-03,0.01213,8.47E-03,-0.015086,-1.60E-03,2.26E-04,4.39E-03,7.41E-03,-0.017037,-0.003333,57:19.8
8731,8,2.56E-02,3.18E-02,-0.003333,5.41E-02,7.41E-04,1.60E-02,0.017547,-4.42E-03,5.23E-02,-1.14E-03,5.45E-03,0.006659,-5.93E-03,5.04E-02,-2.96E-03,57:36.1
8732,7,2.46E-02,2.50E-02,-2.07E-02,-7.78E-03,-3.70E-03,1.78E-02,1.78E-02,-2.22E-02,-9.24E-03,-5.59E-03,8.88E-03,9.79E-03,-0.023333,-1.11E-02,-7.41E-03,07:07.0
8733,6,1.76E-02,3.67E-02,-0.026667,-1.85E-02,-6.30E-03,8.33E-03,2.44E-02,-2.80E-02,-2.03E-02,-8.31E-03,1.97E-04,0.012078,-0.029259,-0.021852,-0.01,07:49.3
8734,5,0.01461,1.97E-02,9.63E-03,-1.33E-02,0,6.77E-03,0.01179,8.47E-03,-0.015099,-1.61E-03,-6.08E-04,0.002872,7.04E-03,-1.67E-02,-3.70E-03,07:50.5
8735,8,2.66E-02,2.88E-02,-2.96E-03,5.41E-02,3.70E-04,0.017023,1.68E-02,-4.41E-03,5.23E-02,-0.001145,6.22E-03,3.91E-03,-5.93E-03,5.04E-02,-2.96E-03,08:04.4
8736,7,2.68E-02,2.76E-02,-2.07E-02,-7.78E-03,-4.07E-03,1.83E-02,1.80E-02,-2.22E-02,-9.24E-03,-5.56E-03,0.011039,0.010192,-2.37E-02,-1.07E-02,-7.04E-03,17:37.0
8737,6,1.59E-02,3.37E-02,-0.026667,-1.85E-02,-6.67E-03,7.99E-03,0.02332,-2.80E-02,-0.020301,-8.31E-03,-6.77E-04,0.01349,-0.029259,-2.22E-02,-0.01,18:20.0
8738,5,0.013856,0.022345,0.01,-1.33E-02,3.70E-04,6.44E-03,1.11E-02,8.47E-03,-0.015086,-1.60E-03,-0.001284,3.38E-03,7.41E-03,-0.017037,-0.003333,18:21.2
8739,8,2.69E-02,3.24E-02,-2.96E-03,5.44E-02,7.41E-04,1.62E-02,0.020256,-4.41E-03,5.23E-02,-1.15E-03,7.52E-03,7.15E-03,-5.93E-03,5.07E-02,-2.96E-03,18:32.8
8740,7,0.026709,0.028492,-2.07E-02,-7.41E-03,-3.70E-03,0.019399,1.93E-02,-2.22E-02,-9.23E-03,-5.56E-03,1.25E-02,0.010102,-2.37E-02,-1.07E-02,-7.78E-03,28:06.9
8741,6,0.017727,3.58E-02,-0.026296,-1.85E-02,-6.67E-03,6.98E-03,0.022973,-0.027972,-2.03E-02,-8.31E-03,-1.60E-03,0.011365,-0.029259,-2.22E-02,-0.01,28:50.7
8742,5,0.012949,0.018674,9.63E-03,-1.30E-02,3.70E-04,6.30E-03,1.12E-02,8.48E-03,-0.015092,-0.001604,-1.96E-03,2.76E-03,7.04E-03,-1.67E-02,-0.003333,28:51.9
8743,8,2.82E-02,3.03E-02,-2.96E-03,5.41E-02,3.70E-04,1.83E-02,1.85E-02,-4.41E-03,0.05228,-1.15E-03,0.010114,4.81E-03,-5.93E-03,5.04E-02,-2.96E-03,29:01.4
8744,7,2.97E-02,2.81E-02,-2.07E-02,-7.41E-03,-3.70E-03,1.99E-02,1.92E-02,-0.022164,-9.24E-03,-5.56E-03,1.30E-02,0.011214,-2.37E-02,-1.11E-02,-7.41E-03,38:36.9
8745,6,1.58E-02,3.43E-02,-0.026667,-1.81E-02,-6.30E-03,6.92E-03,2.32E-02,-2.80E-02,-0.020312,-8.31E-03,-4.50E-04,0.013873,-0.029259,-2.22E-02,-0.01,39:21.3
8746,5,1.30E-02,0.01847,9.63E-03,-1.33E-02,0,6.50E-03,0.010848,8.47E-03,-0.015082,-0.001601,-8.15E-04,2.36E-03,7.41E-03,-0.017037,-0.003333,39:22.8
8747,8,0.027677,3.05E-02,-2.96E-03,5.41E-02,7.41E-04,1.72E-02,1.88E-02,-4.40E-03,5.23E-02,-0.001157,7.22E-03,9.32E-03,-5.93E-03,5.07E-02,-2.59E-03,39:30.0
8748,7,2.78E-02,2.62E-02,-2.07E-02,-7.41E-03,-4.07E-03,1.99E-02,1.97E-02,-0.022157,-9.23E-03,-5.56E-03,1.25E-02,0.011372,-0.023333,-1.11E-02,-7.41E-03,49:06.7
8749,6,1.48E-02,3.30E-02,-0.026667,-1.85E-02,-6.30E-03,0.006097,2.23E-02,-2.80E-02,-2.03E-02,-8.30E-03,-0.002774,0.013313,-0.029259,-0.021852,-0.01,49:52.1
8750,5,1.42E-02,0.020163,0.01,-1.30E-02,0,6.76E-03,1.08E-02,8.46E-03,-1.51E-02,-1.60E-03,5.51E-04,3.93E-03,7.41E-03,-1.67E-02,-3.70E-03,49:53.4
8751,8,2.68E-02,2.95E-02,-2.96E-03,5.41E-02,7.41E-04,1.81E-02,1.82E-02,-4.42E-03,5.23E-02,-0.001137,8.14E-03,6.59E-03,-5.93E-03,5.04E-02,-2.96E-03,49:58.5
8752,7,2.83E-02,0.026372,-2.07E-02,-7.41E-03,-3.70E-03,2.04E-02,1.85E-02,-2.22E-02,-9.23E-03,-5.57E-03,0.014156,1.04E-02,-2.37E-02,-1.11E-02,-7.41E-03,59:36.8
8753,6,1.49E-02,3.25E-02,-0.026667,-1.81E-02,-6.30E-03,6.93E-03,2.23E-02,-2.80E-02,-0.020298,-8.30E-03,-3.52E-03,0.010758,-0.029259,-2.22E-02,-0.01,00:22.8
8754,5,1.36E-02,1.86E-02,0.01,-1.33E-02,0,6.90E-03,1.05E-02,8.48E-03,-0.015092,-0.001616,-2.14E-03,3.23E-03,7.04E-03,-0.017037,-0.003333,00:24.3
8755,8,0.027368,0.030691,-2.96E-03,5.41E-02,7.41E-04,0.018563,1.86E-02,-4.41E-03,5.23E-02,-1.14E-03,8.89E-03,5.87E-03,-5.93E-03,5.04E-02,-0.003333,00:27.1
8756,7,2.52E-02,2.61E-02,-2.07E-02,-7.41E-03,-3.70E-03,0.018889,1.86E-02,-2.22E-02,-9.23E-03,-0.005561,1.23E-02,9.28E-03,-0.023333,-1.11E-02,-7.41E-03,10:06.8
8757,6,1.64E-02,3.46E-02,-0.026667,-1.85E-02,-6.67E-03,7.93E-03,2.24E-02,-2.80E-02,-0.020301,-8.31E-03,-0.00191,9.53E-03,-0.029259,-2.22E-02,-1.04E-02,10:53.3
8758,5,0.014199,0.019299,9.63E-03,-1.33E-02,0,7.54E-03,1.09E-02,8.47E-03,-1.51E-02,-1.60E-03,-0.001054,3.26E-03,7.04E-03,-1.67E-02,-0.003333,10:55.0
8759,8,2.80E-02,3.18E-02,-2.96E-03,5.37E-02,7.41E-04,1.82E-02,1.97E-02,-4.42E-03,5.23E-02,-1.16E-03,7.66E-03,8.14E-03,-5.93E-03,5.07E-02,-2.96E-03,10:55.6
8760,7,0.024468,2.58E-02,-2.07E-02,-7.41E-03,-3.70E-03,1.83E-02,0.018921,-2.22E-02,-9.23E-03,-5.56E-03,0.011143,0.010276,-0.023333,-1.07E-02,-7.41E-03,20:36.5
8761,8,2.79E-02,3.25E-02,-2.96E-03,5.41E-02,0.001111,1.75E-02,0.021193,-4.41E-03,5.23E-02,-0.00116,7.64E-03,7.95E-03,-5.93E-03,5.07E-02,-2.96E-03,21:24.1
8762,6,1.76E-02,3.32E-02,-0.026667,-1.85E-02,-6.67E-03,6.66E-03,2.35E-02,-2.80E-02,-2.03E-02,-8.32E-03,-3.55E-03,1.33E-02,-0.029259,-2.22E-02,-1.04E-02,21:24.1
8763,5,1.44E-02,1.97E-02,9.63E-03,-1.33E-02,3.70E-04,7.44E-03,0.010449,8.47E-03,-1.51E-02,-0.001603,-0.000446,1.49E-03,7.04E-03,-0.017037,-0.003333,21:25.8
8764,7,2.76E-02,2.81E-02,-2.07E-02,-7.41E-03,-3.70E-03,1.90E-02,1.98E-02,-2.22E-02,-9.22E-03,-5.59E-03,1.04E-02,1.30E-02,-2.37E-02,-1.11E-02,-7.41E-03,31:06.5
8765,8,2.93E-02,3.00E-02,-2.96E-03,5.41E-02,7.41E-04,1.84E-02,0.019014,-4.42E-03,5.23E-02,-1.16E-03,0.007574,0.008404,-5.93E-03,5.07E-02,-2.96E-03,31:52.8
8766,6,0.015802,3.20E-02,-0.026667,-1.85E-02,-6.67E-03,6.92E-03,0.02222,-2.80E-02,-2.03E-02,-8.31E-03,-1.67E-03,9.08E-03,-0.029259,-2.22E-02,-0.01,31:54.6
8767,5,1.71E-02,2.18E-02,9.63E-03,-1.33E-02,3.70E-04,9.12E-03,0.011145,8.47E-03,-1.51E-02,-1.60E-03,-7.80E-05,1.36E-03,7.04E-03,-0.017037,-0.003333,31:56.4
8768,7,0.026261,2.85E-02,-2.11E-02,-7.41E-03,-3.70E-03,0.020104,1.97E-02,-2.22E-02,-0.009214,-5.59E-03,1.30E-02,0.011913,-2.37E-02,-1.11E-02,-7.41E-03,41:36.4
8769,8,2.76E-02,3.12E-02,-2.96E-03,5.37E-02,3.70E-04,0.018393,2.03E-02,-4.42E-03,5.23E-02,-1.16E-03,8.49E-03,8.43E-03,-5.56E-03,5.04E-02,-2.59E-03,42:21.2
8770,6,1.66E-02,3.45E-02,-0.026296,-1.85E-02,-6.67E-03,8.31E-03,2.35E-02,-0.027972,-2.03E-02,-8.30E-03,-2.42E-03,0.013202,-0.029259,-0.021852,-0.01,42:25.3
8771,5,1.72E-02,2.04E-02,9.63E-03,-1.33E-02,0,1.03E-02,0.011816,8.46E-03,-0.015099,-1.59E-03,0.002598,3.14E-03,7.41E-03,-1.67E-02,-0.003333,42:27.3
8772,7,2.70E-02,2.78E-02,-2.07E-02,-7.41E-03,-3.70E-03,1.99E-02,0.020118,-0.022168,-9.22E-03,-5.57E-03,0.012269,0.011042,-2.37E-02,-1.07E-02,-7.41E-03,52:06.2
8773,8,2.69E-02,0.029044,-2.96E-03,5.44E-02,3.70E-04,1.75E-02,1.99E-02,-4.41E-03,5.23E-02,-0.001176,6.96E-03,7.98E-03,-5.93E-03,5.07E-02,-2.96E-03,52:49.9
8774,6,0.015309,3.15E-02,-0.026296,-1.85E-02,-6.67E-03,7.29E-03,2.16E-02,-2.80E-02,-2.03E-02,-8.31E-03,-9.21E-04,1.16E-02,-0.029259,-2.22E-02,-0.01,2020-01-29 16:52
8775,5,1.78E-02,2.33E-02,0.01,-1.33E-02,0,0.01111,1.25E-02,8.47E-03,-0.015119,-1.60E-03,4.69E-03,6.05E-03,7.41E-03,-1.74E-02,-0.003333,52:58.0
8776,7,0.027486,0.029262,-2.07E-02,-7.41E-03,-3.70E-03,2.07E-02,2.11E-02,-2.22E-02,-9.22E-03,-5.57E-03,0.014664,0.012326,-0.023333,-1.11E-02,-7.41E-03,02:36.1
8777,8,0.029009,2.87E-02,-2.96E-03,5.41E-02,7.41E-04,1.77E-02,1.86E-02,-4.41E-03,0.052301,-1.16E-03,8.27E-03,7.46E-03,-5.93E-03,5.07E-02,-2.59E-03,03:18.4
8778,6,1.79E-02,3.54E-02,-0.026667,-1.85E-02,-6.30E-03,7.61E-03,2.36E-02,-0.027961,-2.03E-02,-8.32E-03,-2.48E-03,0.014612,-0.029259,-2.22E-02,-0.01,03:26.7
8779,5,2.02E-02,2.06E-02,9.63E-03,-1.33E-02,7.41E-04,1.19E-02,1.30E-02,8.47E-03,-0.015101,-1.59E-03,4.35E-03,4.74E-03,7.04E-03,-0.017037,-0.003333,03:28.8
8780,7,0.027021,2.89E-02,-2.07E-02,-7.78E-03,-4.07E-03,2.11E-02,0.020829,-0.022164,-9.21E-03,-0.005581,0.01397,1.35E-02,-0.023333,-1.11E-02,-7.41E-03,13:05.9
8781,8,0.025588,0.030948,-2.96E-03,5.41E-02,3.70E-04,1.74E-02,0.019007,-4.41E-03,5.23E-02,-1.17E-03,0.007757,1.04E-02,-5.56E-03,5.04E-02,-2.96E-03,13:47.0
8782,6,0.015871,3.16E-02,-0.026667,-0.018889,-6.30E-03,6.89E-03,0.022758,-2.80E-02,-2.03E-02,-8.30E-03,-1.27E-03,0.012208,-0.029259,-2.22E-02,-1.04E-02,13:57.3
8783,5,0.018001,2.16E-02,0.01,-1.33E-02,3.70E-04,0.010433,0.011864,8.46E-03,-0.015117,-0.001604,8.98E-04,4.15E-03,7.04E-03,-1.67E-02,-0.003333,13:59.5
8784,7,0.027715,0.02945,-2.07E-02,-7.78E-03,-3.70E-03,2.05E-02,0.021162,-2.22E-02,-9.21E-03,-5.59E-03,1.47E-02,0.014218,-0.023333,-1.07E-02,-7.41E-03,23:35.9
8785,8,2.87E-02,0.030227,-2.59E-03,5.41E-02,7.41E-04,0.018241,0.020732,-4.42E-03,5.23E-02,-0.001147,9.40E-03,8.50E-03,-5.93E-03,5.07E-02,-2.96E-03,24:15.7
8786,6,0.015547,3.17E-02,-0.026667,-1.85E-02,-6.67E-03,7.81E-03,0.02189,-2.80E-02,-0.020315,-8.30E-03,0.000111,0.013738,-0.029259,-0.021852,-0.01,24:27.9
8787,5,1.74E-02,1.85E-02,9.63E-03,-1.33E-02,0,0.01055,1.19E-02,8.47E-03,-1.51E-02,-1.61E-03,3.70E-03,3.32E-03,7.41E-03,-1.67E-02,-0.003333,24:30.2
8788,7,2.72E-02,3.04E-02,-2.07E-02,-7.41E-03,-4.07E-03,0.021287,0.021793,-2.22E-02,-9.22E-03,-5.58E-03,0.014806,0.015117,-2.37E-02,-1.11E-02,-7.41E-03,34:05.6
8789,8,2.79E-02,0.028797,-0.003333,5.41E-02,3.70E-04,0.018765,0.020253,-0.004424,5.23E-02,-1.15E-03,9.38E-03,9.96E-03,-5.56E-03,5.07E-02,-2.96E-03,34:44.3
8790,6,1.65E-02,3.64E-02,-0.026667,-1.85E-02,-6.30E-03,7.59E-03,0.022862,-2.80E-02,-0.020319,-8.30E-03,-9.54E-04,0.012234,-0.029259,-2.22E-02,-1.04E-02,34:58.6
8791,5,1.60E-02,0.019299,9.63E-03,-1.37E-02,3.70E-04,9.37E-03,1.11E-02,8.45E-03,-1.51E-02,-0.001588,5.69E-04,4.10E-04,7.04E-03,-0.017037,-0.003333,35:00.9
8792,7,0.028135,0.030497,-2.07E-02,-7.41E-03,-3.70E-03,0.020919,2.24E-02,-2.22E-02,-9.21E-03,-5.58E-03,0.013807,1.16E-02,-0.023333,-1.11E-02,-7.41E-03,44:35.5
8793,8,2.71E-02,0.029134,-2.96E-03,5.41E-02,3.70E-04,1.86E-02,2.01E-02,-0.004424,5.23E-02,-1.16E-03,0.01044,8.01E-03,-5.56E-03,5.04E-02,-2.96E-03,45:12.6
8794,6,0.015151,3.21E-02,-0.026667,-1.85E-02,-6.30E-03,7.64E-03,2.22E-02,-0.027972,-2.03E-02,-8.32E-03,-0.000174,1.20E-02,-0.029259,-2.22E-02,-0.01,45:29.1
8795,5,1.50E-02,0.019438,0.01,-1.33E-02,3.70E-04,7.76E-03,0.010357,8.46E-03,-0.015115,-1.61E-03,8.14E-04,2.78E-03,7.41E-03,-0.017037,-3.70E-03,45:31.7
8796,7,2.80E-02,2.93E-02,-2.07E-02,-7.41E-03,-4.07E-03,2.12E-02,2.18E-02,-0.022171,-0.009188,-5.58E-03,0.014437,1.39E-02,-2.37E-02,-1.07E-02,-7.41E-03,55:05.4
8797,8,2.67E-02,3.06E-02,-2.96E-03,5.41E-02,3.70E-04,1.72E-02,0.01934,-4.42E-03,5.23E-02,-0.001145,7.66E-03,8.16E-03,-5.56E-03,5.04E-02,-2.96E-03,55:41.3
8798,6,0.01668,3.22E-02,-0.026667,-1.85E-02,-6.30E-03,7.87E-03,2.18E-02,-2.80E-02,-2.03E-02,-8.31E-03,-0.000175,9.62E-03,-0.029259,-0.021852,-1.04E-02,55:59.9
8799,5,0.015694,2.03E-02,9.63E-03,-1.33E-02,0,7.45E-03,0.010508,8.46E-03,-1.51E-02,-0.001619,-0.001302,0.001823,7.04E-03,-0.017037,-3.70E-03,56:02.4
